#metadataBlock	name	dataverseAlias	displayName												
	gsdCourseName	02415: Paper or Plastic	02415	84											
	gsdCourseName	02444: Landscape Material Design Practice and Digital Media	02444	85											
	gsdCourseName	02446: Drawing for Designers	02446	86											
	gsdCourseName	02448: Landscape as Painting	02448	87											
	gsdCourseName	02449: Immersive Landscape	02449	88											
	gsdCourseName	02449: Landscape as Video Game	02449	89											
	gsdCourseName	02450: Landscape as Weather/Atmosphere	02450	90											
	gsdCourseName	02482: Art, Design and the Public Domain	02482	91											
	gsdCourseName	02602: Basel Study Abroad Seminar	02602	92											
	gsdCourseName	03241: Theories of Landscape as Urbanism	03241	93											
	gsdCourseName	03241: Theories of Landscape as Urbanism, Landscape as Infrastructure	03241	94											
	gsdCourseName	03242: Theories of Landscape Architecture	03242	95											
	gsdCourseName	03330: Conservation of Older Buildings	03330	96											
	gsdCourseName	03333: Culture, Conservation and Design	03333	97											
	gsdCourseName	03338: carbonurbanism	03338	98											
	gsdCourseName	03345: Emergence in Landscape Architecture	03345	99											
	gsdCourseName	03375: Planning for Conservation:	03375	100											
	gsdCourseName	03453: Light Structure I	03453	101											
	gsdCourseName	03494: Design for Learning	03494	102											
	gsdCourseName	03499: The Aperture Analyzed	03499	103											
	gsdCourseName	03602: Study Abroad Seminar: Islands	03602	104											
	gsdCourseName	03603: The Hitchhikers Guide to Hyperreality	03603	105											
	gsdCourseName	04105: Studies of the Built North American Environment	04105	106											
	gsdCourseName	04105: Studies of the Built North American Environment 1580 - Present	04105	107											
	gsdCourseName	04115: History and Theory of Urban Interventions	04115	108											
	gsdCourseName	04121: Buildings, Texts, and Contexts I	04121	109											
	gsdCourseName	04141: Histories of Landscape Architecture	04141	110											
	gsdCourseName	04142: Histories of Landscape Architecture II	04142	111											
	gsdCourseName	04223: Buildings, Texts, and Contexts III	04223	112											
	gsdCourseName	04303: Modernization in the Visual U.S. Environment	04303	113											
	gsdCourseName	04304: North American Seacoasts + Landscapes Discovery Period to the Present	04304	114											
	gsdCourseName	04304: North American Seacoasts and Landscape	04304	115											
	gsdCourseName	04305: Adventure + Fantasy Simulation 1871-2036	04305	116											
	gsdCourseName	04329: Urbanization in the East Asian Region	04329	117											
	gsdCourseName	04358: Authority and Invention: Medieval Art and Architecture	04358	118											
	gsdCourseName	04362: Structuring Urban Experience	04362	119											
	gsdCourseName	04363: Walking	04363	120											
	gsdCourseName	04405: Istanbul	04405	121											
	gsdCourseName	04408: Situating the Modern	04408	122											
	gsdCourseName	04439: "In the Manner of a Picture"	04439	123											
	gsdCourseName	04444: Historical Ground	04444	124											
	gsdCourseName	04445: Envisioning Landscape: Cultures of Vision in the Air and on the Ground	04445	125											
	gsdCourseName	04446: A History of Nature Conservation and Cultural Landscape Preservation	04446	126											
	gsdCourseName	04447: Forest, Grove, Tree	04447	127											
	gsdCourseName	04477: Slums in Architectural History	04477	128											
	gsdCourseName	05204: Real Estate Finance and Development	05204	129											
	gsdCourseName	05206: Land Use and Environmental Law	05206	130											
	gsdCourseName	05210: Cities by Design I	05210	131											
	gsdCourseName	05212: Field Studies in Real Estate, Planning, and Urban Design	05212	132											
	gsdCourseName	05213: Policy Making in Urban Settings	05213	133											
	gsdCourseName	05222: Markets and Market Failures with Cases	05222	134											
	gsdCourseName	05304: Transportation Planning and Development	05304	135											
	gsdCourseName	05326: Housing and Urbanization in the United States	05326	136											
	gsdCourseName	05330: Healthy Places	05330	137											
	gsdCourseName	05338: Planning for the 21st Century	05338	138											
	gsdCourseName	05342: Creating Resilient Cities	05342	139											
	gsdCourseName	05343: Critical and Social Cartography	05343	140											
	gsdCourseName	05360: Territorial Intelligence	05360	141											
	gsdCourseName	05433: Modern Housing and Urban Districts	05433	142											
	gsdCourseName	05492: Real Estate Finance and Development Fundamentals 	05492	143											
	gsdCourseName	05495: Market Analysis and Urban Economics	05495	144											
	gsdCourseName	05502: Urban Governance and the Politics of Planning in the Developing World	05502	145											
	gsdCourseName	06121 Construction Lab	06121	146											
	gsdCourseName	06122 Energy in Architecture	06122	147											
	gsdCourseName	06141: Ecologies, Techniques, Technologies I	06141	148											
	gsdCourseName	06141: Ecologies, Techniques, Techs. I	06141	149											
	gsdCourseName	06142: Ecologies, Techniques, Techs. II	06142	150											
	gsdCourseName	06227: Structural Design 1	06227	151											
	gsdCourseName	06230: Cases in Contemporary Construction	06230	152											
	gsdCourseName	06241: Ecologies, Techniques, Technologies III	06241	153											
	gsdCourseName	06241: Ecologies, Techniques, Techs. III	06241	154											
	gsdCourseName	06242: Ecologies, Techniques, Techs. IV	06242	155											
	gsdCourseName	06243: Ecologies, Techniques, Techs. V	06243	156											
	gsdCourseName	06251: Research Seminar on Urban Ecology	06251	157											
	gsdCourseName	06271: The Innovative Practice	06271	158											
	gsdCourseName	06272: Innovation in Science and Engineering	06272	159											
	gsdCourseName	06273: Water Engineering	06273	160											
	gsdCourseName	06274: Advanced Introduction to Robotics	06274	161											
	gsdCourseName	06275: Computer Vision 	06275	162											
	gsdCourseName	06317: Material Practice as Research	06317	163											
	gsdCourseName	06318: Urban and Suburban Ecology	06318	164											
	gsdCourseName	06322: Mapping: Geographic Representation	06322	165											
	gsdCourseName	06323: Brownfields Practicum	06323	166											
	gsdCourseName	06333: Aquatic Ecology	06333	167											
	gsdCourseName	06335: Phytotechnologies	06335	168											
	gsdCourseName	06337: Changing Natural and Built Coastal Environments	06337	169											
	gsdCourseName	06337: Changing Natural and Built Coastal Environments	06337	170											
	gsdCourseName	06338: Introduction to Computational Design	06338	171											
	gsdCourseName	06436: Expanded Mechanisms / Empirical Materialisms	06436	172											
	gsdCourseName	06450: High Performance Buildings and Systems Integration	06450	173											
	gsdCourseName	06451: Research Seminar on Urban Ecology	06451	174											
	gsdCourseName	06454: Poetics of Construction: Detail Design	06454	175											
	gsdCourseName	06468: Design By Committee	06468	176											
	gsdCourseName	06470: Energy Simulation for Design	06470	177											
	gsdCourseName	06474: Natural Ventilation	06474	178											
	gsdCourseName	06478: Informal Robotics	06478	179											
	gsdCourseName	06479: Daylighting	06479	180											
	gsdCourseName	07241: Practices of LA	07241	181											
	gsdCourseName	07241: Practices of Landscape Architecture	07241	182											
	gsdCourseName	07408: Frameworks of Contemporary Practice	07408	183											
	gsdCourseName	07410: The Architect in History	07410	184											
	gsdCourseName	09123: The Fourth Typology	09123	185											
	gsdCourseName	09123: The Fourth Typology: Dominant Type + the Idea of the City	09123	186											
	gsdCourseName	09127: Real Estate and City Making in China	09127	187											
	gsdCourseName	09131: Cultivating Scale: Territorial Planting Strategies	09131	188											
	gsdCourseName	09136: Teaching Creativity	09136	189											
	gsdCourseName	09137: Mapping Cultural Space	09137	190											
	gsdCourseName	09201: Independent Study  Masters Degrees	09201	191											
	gsdCourseName	09204: Preparation for Independent Thesis Proposal for MUP, MAUD, or MLAUD	09204	192											
	gsdCourseName	09204: Thesis Prep for MUP, MAUD, or MLAUD	09204	193											
	gsdCourseName	09301: Independent Thesis in Satisfaction of Degree MArch	09301	194											
	gsdCourseName	09302: Independent Thesis in Satisfaction of the Degree MAUD, MLAUD, or MUP	09302	195											
	gsdCourseName	09304: Independent Thesis for Mdes	09304	196											
	gsdCourseName	09304: Independent Thesis for the Degree Master in Design Studies	09304	197											
	gsdCourseName	09305: Master of Design Studies Final Project	09305	198											
	gsdCourseName	09341: Preparation of Design Thesis Proposal for MLA	09341	199											
	gsdCourseName	09341: Thesis Prep for MLA	09341	200											
	gsdCourseName	09342: Independent Thesis	09342	201											
	gsdCourseName	09342: Independent Thesis in Satisfaction of the Degree MLA	09342	202											
	gsdCourseName	09503: Preparation of Doctoral Thesis Proposal	09503	203											
	gsdCourseName	09504: Thesis in Satisfaction of the Degree Doctor of Design	09504	204											
	gsdCourseName	09506: Thesis Extension in Satisfaction of Degree Doctor of Design	09506	205											
	gsdCourseName	09601: MArch II Proseminar	09601	206											
	gsdCourseName	09630: Urban Design Proseminar	09630	207											
	gsdCourseName	09641: MLA Proseminar	09641	208											
	gsdCourseName	09641: Proseminar in Landscape Architecture	09641	209											
	gsdCourseName	09661: Proseminar in Urbanism, Landscape, Ecology	09661	210											
	gsdCourseName	09663: Risk and Resilience Proseminar	09663	211											
	gsdCourseName	09691: Doctoral Program Proseminar	09691	212											
	gsdCourseName	Other	Other	213											
