Id	Part2b	Part2t	Part1	Scope	Language_Type	Ref_Name	Comment
thp				I	L	Thompson	
ytp				I	L	Thopho	
txh				I	H	Thracian	
tyl				I	L	Thu Lao	
tdh				I	L	Thulung	
lth				I	L	Thur	
thu				I	L	Thuri	
tiq				I	L	Tiéfo	
boz				I	L	Tiéyaxo Bozo	
ahi				I	L	Tiagbamrin Aizi	
mnl				I	L	Tiale	
tbj				I	L	Tiang	
ngy				I	L	Tibea	
bod	tib	bod	bo	I	L	Tibetan	
lsn				I	L	Tibetan Sign Language	
tcn				I	L	Tichurong	
tca				I	L	Ticuna	
mtx				I	L	Tidaá Mixtec	
tia				I	L	Tidikelt Tamazight	
tvo				I	L	Tidore	
boo				I	L	Tiemacèwè Bozo	
tii				I	L	Tiene	
tif				I	L	Tifal	
tgc				I	L	Tigak	
nza				I	L	Tigon Mbembe	
tig	tig	tig		I	L	Tigre	
tir	tir	tir	ti	I	L	Tigrinya	
txq				I	L	Tii	
xtl				I	L	Tijaltepec Mixtec	
tik				I	L	Tikar	
tkp				I	L	Tikopia	
otl				I	L	Tilapa Otomi	
til				I	E	Tillamook	
zts				I	L	Tilquiapan Zapotec	
tij				I	L	Tilung	
tms				I	L	Tima	
tim				I	L	Timbe	
tem	tem	tem		I	L	Timne	
tvy				I	E	Timor Pidgin	
tjm				I	E	Timucua	
tih				I	L	Timugon Murut	
lbf				I	L	Tinani	
tin				I	L	Tindi	
tgv				I	E	Tingui-Boto	
tit				I	L	Tinigua	
tpz				I	L	Tinputz	
tpe				I	L	Tippera	
tic				I	L	Tira	
tra				I	L	Tirahi	
tde				I	L	Tiranige Diga Dogon	
cir				I	L	Tiri	
suq				I	L	Tirmaga-Chai Suri	
tiy				I	L	Tiruray	
tdq				I	L	Tita	
ttv				I	L	Titan	
tiv	tiv	tiv		I	L	Tiv	
lax				I	L	Tiwa	
tiw				I	L	Tiwi	
tyy				I	L	Tiyaa	
tjj				I	L	Tjungundji	
tjp				I	L	Tjupany	
tju				I	E	Tjurruru	
tpt				I	L	Tlachichilco Tepehua	
tpl				I	L	Tlacoapa Me'phaa	
ctl				I	L	Tlacoatzintepec Chinantec	
zpk				I	L	Tlacolulita Zapotec	
mxp				I	L	Tlahuitoltepec Mixe	
nuz				I	L	Tlamacazapa Nahuatl	
mqh				I	L	Tlazoyaltepec Mixtec	
dgr	dgr	dgr		I	L	Tlicho	
tli	tli	tli		I	L	Tlingit	
toz				I	L	To	
mlu				I	L	To'abaita	
tqo				I	L	Toaripi	
tob				I	L	Toba	
tmf				I	L	Toba-Maskoy	
tgh				I	L	Tobagonian Creole English	
tng				I	L	Tobanga	
tti				I	L	Tobati	
tlb				I	L	Tobelo	
tox				I	L	Tobian	
tgb				I	L	Tobilung	
tbv				I	L	Tobo	
asu				I	L	Tocantins Asurini	
taz				I	L	Tocho	
tcx				I	L	Toda	
tdr				I	L	Todrah	
tlg				I	L	Tofanma	
tfi				I	L	Tofin Gbe	
tor				I	L	Togbo-Vara Banda	
tgy				I	E	Togoyo	
ood				I	L	Tohono O'odham	
toj				I	L	Tojolabal	
tpi	tpi	tpi		I	L	Tok Pisin	
zuh				I	L	Tokano	
tkl	tkl	tkl		I	L	Tokelau	
xto				I	H	Tokharian A	
txb				I	H	Tokharian B	
tok				I	C	Toki Pona	
tkn				I	L	Toku-No-Shima	
jic				I	L	Tol	
lbw				I	L	Tolaki	
tlm				I	L	Tolomako	
tol				I	E	Tolowa	
tod				I	L	Toma	
tdi				I	L	Tomadino	
ttp				I	L	Tombelala	
txa				I	L	Tombonuo	
tom				I	L	Tombulu	
txm				I	L	Tomini	
dto				I	L	Tommo So Dogon	
dtm				I	L	Tomo Kan Dogon	
tqp				I	L	Tomoip	
tdn				I	L	Tondano	
tst				I	L	Tondi Songway Kiini	
tog	tog	tog		I	L	Tonga (Nyasa)	
ton	ton	ton	to	I	L	Tonga (Tonga Islands)	
toi				I	L	Tonga (Zambia)	
tny				I	L	Tongwe	
tjn				I	E	Tonjon	
tqw				I	E	Tonkawa	
tnw				I	L	Tonsawang	
txs				I	L	Tonsea	
tnt				I	L	Tontemboan	
ttj				I	L	Tooro	
toy				I	L	Topoiyo	
toq				I	L	Toposa	
trz				I	E	Torá	
sda				I	L	Toraja-Sa'dan	
trj				I	L	Toram	
ttu				I	L	Torau	
fit				I	L	Tornedalen Finnish	
tdv				I	L	Toro	
dts				I	L	Toro So Dogon	
dtt				I	L	Toro Tegu Dogon	
tno				I	L	Toromono	
tqr				I	E	Torona	
tcs				I	L	Torres Strait Creole	
tei				I	L	Torricelli	
trw				I	L	Torwali	
als				I	L	Tosk Albanian	
ttl				I	L	Totela	
txo				I	L	Toto	
txe				I	L	Totoli	
zph				I	L	Totomachapan Zapotec	
mto				I	L	Totontepec Mixe	
ttk				I	L	Totoro	
tqu				I	L	Touo	
neb				I	L	Toura (Côte d'Ivoire)	
don				I	L	Toura (Papua New Guinea)	
ttn				I	L	Towei	
xtg				I	H	Transalpine Gaulish	
rmd				I	E	Traveller Danish	
rmg				I	L	Traveller Norwegian	
trl				I	L	Traveller Scottish	
trm				I	L	Tregami	
tme				I	E	Tremembé	
tri				I	L	Trió	
stg				I	L	Trieng	
tip				I	L	Trimuris	
tgq				I	L	Tring	
trx				I	L	Tringgus-Sembaan Bidayuh	
lst				I	L	Trinidad and Tobago Sign Language	
trf				I	L	Trinidadian Creole English	
trn				I	L	Trinitario	
tka				I	E	Truká	
tpy				I	L	Trumai	
tsl				I	L	Ts'ün-Lao	
tsa				I	L	Tsaangi	
tkr				I	L	Tsakhur	
tsd				I	L	Tsakonian	
kvz				I	L	Tsakwambo	
tsb				I	L	Tsamai	
huq				I	L	Tsat	
tsk				I	L	Tseku	
txc				I	E	Tsetsaut	
tsj				I	L	Tshangla	
kdl				I	L	Tsikimba	
cas				I	L	Tsimané	
xmw				I	L	Tsimihety Malagasy	
tsi	tsi	tsi		I	L	Tsimshian	
tsw				I	L	Tsishingini	
ldp				I	L	Tso	
hio				I	L	Tsoa	
tsv				I	L	Tsogo	
tso	tso	tso	ts	I	L	Tsonga	
lto				I	L	Tsotso	
tsu				I	L	Tsou	
cbq				I	L	Tsucuba	
ttz				I	L	Tsum	
tvd				I	L	Tsuvadi	
tsh				I	L	Tsuvan	
tsc				I	L	Tswa	
tsn	tsn	tsn	tn	I	L	Tswana	
two				I	L	Tswapong	
mjg				I	L	Tu	
pmt				I	L	Tuamotuan	
tbu				I	E	Tubar	
tuo				I	L	Tucano	
tuy				I	L	Tugen	
tzn				I	L	Tugun	
tuj				I	L	Tugutil	
khc				I	L	Tukang Besi North	
bhq				I	L	Tukang Besi South	
bag				I	L	Tuki	
tpq				I	L	Tukpa	
tkd				I	L	Tukudede	
tkf				I	E	Tukumanféd	
tul				I	L	Tula	
tvi				I	L	Tulai	
tlu				I	L	Tulehu	
tey				I	L	Tulishi	
tcy				I	L	Tulu	
rak				I	L	Tulu-Bohuai	
iou				I	L	Tuma-Irumu	
tmc				I	L	Tumak	
krt				I	L	Tumari Kanuri	
tum	tum	tum		I	L	Tumbuka	
kku				I	L	Tumi	
tmq				I	L	Tumleo	
xtq				I	H	Tumshuqese	
tbr				I	L	Tumtum	
sil				I	L	Tumulung Sisaala	
mzb				I	L	Tumzabt	
enh				I	L	Tundra Enets	
tvu				I	L	Tunen	
lcm				I	L	Tungag	
trt				I	L	Tunggare	
tug				I	L	Tunia	
tun				I	L	Tunica	
aeb				I	L	Tunisian Arabic	
tse				I	L	Tunisian Sign Language	
tjg				I	L	Tunjung	
tqq				I	L	Tunni	
dza				I	L	Tunzu	
ttf				I	L	Tuotomb	
tpr				I	L	Tuparí	
tpn				I	E	Tupinambá	
tpk				I	E	Tupinikin	
tui				I	L	Tupuri	
trh				I	L	Turaka	
trd				I	L	Turi	
twt				I	E	Turiwára	
tuz				I	L	Turka	
tuv				I	L	Turkana	
tur	tur	tur	tr	I	L	Turkish	
tsm				I	L	Turkish Sign Language	
tuk	tuk	tuk	tk	I	L	Turkmen	
tch				I	L	Turks And Caicos Creole English	
tru				I	L	Turoyo	
tqm				I	L	Turumsa	
try				I	E	Turung	
tus				I	L	Tuscarora	
tta				I	E	Tutelo	
ttg				I	L	Tutong	
tvt				I	L	Tutsa Naga	
tmi				I	L	Tutuba	
mtu				I	L	Tututepec Mixtec	
tuu				I	L	Tututni	
tvl	tvl	tvl		I	L	Tuvalu	
tyv	tyv	tyv		I	L	Tuvinian	
ifk				I	L	Tuwali Ifugao	
tww				I	L	Tuwari	
bov				I	L	Tuwuli	
tud				I	E	Tuxá	
tux				I	E	Tuxináwa	
tue				I	L	Tuyuca	
twa				I	E	Twana	
twn				I	L	Twendi	
twd				I	L	Twents	
twi	twi	twi	tw	I	L	Twi	
kcg				I	L	Tyap	
tzj				I	L	Tz'utujil	
tzh				I	L	Tzeltal	
tzo				I	L	Tzotzil	
uuu				I	L	U	
aoz				I	L	Uab Meto	
uam				I	E	Uamué	
ksj				I	L	Uare	
byc				I	L	Ubaghara	
uba				I	L	Ubang	
ubi				I	L	Ubi	
ubr				I	L	Ubir	
uby				I	E	Ubykh	
cpb				I	L	Ucayali-Yurúa Ashéninka	
uda				I	L	Uda	
udi				I	L	Udi	
ude				I	L	Udihe	
udm	udm	udm		I	L	Udmurt	
udu				I	L	Uduk	
ufi				I	L	Ufim	
ugn				I	L	Ugandan Sign Language	
uga	uga	uga		I	H	Ugaritic	
uge				I	L	Ughele	
ugo				I	L	Ugong	
uha				I	L	Uhami	
uig	uig	uig	ug	I	L	Uighur	
uis				I	L	Uisai	
udj				I	L	Ujir	
kcf				I	L	Ukaan	
ukh				I	L	Ukhwejo	
umi				I	L	Ukit	
ukp				I	L	Ukpe-Bayobiri	
akd				I	L	Ukpet-Ehom	
ukr	ukr	ukr	uk	I	L	Ukrainian	
ukl				I	L	Ukrainian Sign Language	
uku				I	L	Ukue	
ukg				I	L	Ukuriguma	
ukq				I	L	Ukwa	
ukw				I	L	Ukwuani-Aboh-Ndoni	
svb				I	L	Ulau-Suain	
ulc				I	L	Ulch	
uli				I	L	Ulithian	
ull				I	L	Ullatan	
ulb				I	L	Ulukwumi	
ulm				I	L	Ulumanda'	
ulw				I	L	Ulwa	
ppk				I	L	Uma	
xky				I	L	Uma' Lasan	
ulu				I	L	Uma' Lung	
gdn				I	L	Umanakaina	
uma				I	L	Umatilla	
umd				I	E	Umbindhamu	
xum				I	H	Umbrian	
ubu				I	L	Umbu-Ungu	
umr				I	E	Umbugarla	
umb	umb	umb		I	L	Umbundu	
sju				I	L	Ume Sami	
upi				I	L	Umeda	
xud				I	E	Umiida	
due				I	L	Umiray Dumaget Agta	
umm				I	L	Umon	
umo				I	E	Umotína	
ump				I	L	Umpila	
mtg				I	L	Una	
unm				I	E	Unami	
mis	mis	mis		S	S	Uncoded languages	
unz				I	L	Unde Kaili	
und	und	und		S	S	Undetermined	
bbn				I	L	Uneapa	
une				I	L	Uneme	
xun				I	E	Unggaranggu	
xgu				I	L	Unggumi	
uni				I	L	Uni	
uln				I	L	Unserdeutsch	
onu				I	L	Unua	
unu				I	L	Unubahe	
cjh				I	E	Upper Chehalis	
dna				I	L	Upper Grand Valley Dani	
pov				I	L	Upper Guinea Crioulo	
dmg				I	L	Upper Kinabatangan	
kuu				I	L	Upper Kuskokwim	
tku				I	L	Upper Necaxa Totonac	
sxu				I	L	Upper Saxon	
hsb	hsb	hsb		I	L	Upper Sorbian	
tth				I	L	Upper Ta'oih	
tau				I	L	Upper Tanana	
tov				I	L	Upper Taromi	
xup				I	E	Upper Umpqua	
uro				I	L	Ura (Papua New Guinea)	
uur				I	L	Ura (Vanuatu)	
urf				I	E	Uradhi	
urk				I	L	Urak Lawoi'	
url				I	L	Urali	
urm				I	L	Urapmin	
ura				I	L	Urarina	
xur				I	H	Urartian	
urt				I	L	Urat	
urd	urd	urd	ur	I	L	Urdu	
urh				I	L	Urhobo	
uvh				I	L	Uri	
urg				I	L	Urigina	
uri				I	L	Urim	
urx				I	L	Urimo	
upv				I	L	Uripiv-Wala-Rano-Atchin	
urc				I	E	Urningangg	
ure				I	L	Uru	
urz				I	L	Uru-Eu-Wau-Wau	
urp				I	L	Uru-Pa-In	
urn				I	L	Uruangnirin	
urv				I	E	Uruava	
urb				I	L	Urubú-Kaapor	
uks				I	L	Urubú-Kaapor Sign Language	
ugy				I	L	Uruguayan Sign Language	
uum				I	L	Urum	
uru				I	E	Urumi	
uss				I	L	us-Saare	
usk				I	L	Usaghade	
wnu				I	L	Usan	
usa				I	L	Usarufa	
ush				I	L	Ushojo	
cuc				I	L	Usila Chinantec	
ulf				I	L	Usku	
usp				I	L	Uspanteco	
usi				I	L	Usui	
uth				I	L	ut-Hun	
gel				I	L	ut-Ma'in	
omo				I	L	Utarmbung	
ute				I	L	Ute-Southern Paiute	
utu				I	L	Utu	
evh				I	L	Uvbie	
usu				I	L	Uya	
duk				I	L	Uyajitaya	
uzb	uzb	uzb	uz	M	L	Uzbek	
auz				I	L	Uzbeki Arabic	
eze				I	L	Uzekwe	
vro				I	L	Võro	
vaa				I	L	Vaagri Booli	
vaf				I	L	Vafsi	
vgr				I	L	Vaghri	
tva				I	L	Vaghua	
vag				I	L	Vagla	
vai	vai	vai		I	L	Vai	
vap				I	L	Vaiphei	
vae				I	L	Vale	
vsv				I	L	Valencian Sign Language	
cvn				I	L	Valle Nacional Chinantec	
vmv				I	E	Valley Maidu	
van				I	L	Valman	
vlp				I	L	Valpei	
mkt				I	L	Vamale	
mlr				I	L	Vame	
xvn				I	H	Vandalic	
mpr				I	L	Vangunu	
vam				I	L	Vanimo	
vnk				I	L	Vano	
vau				I	L	Vanuma	
vao				I	L	Vao	
vah				I	L	Varhadi-Nagpuri	
vrs				I	L	Varisi	
vav				I	L	Varli	
vas				I	L	Vasavi	
ved				I	L	Veddah	
vsn				I	H	Vedic Sanskrit	
val				I	L	Vehes	
vel				I	L	Veluws	
vem				I	L	Vemgo-Mabas	
ven	ven	ven	ve	I	L	Venda	
vec				I	L	Venetian	
xve				I	H	Venetic	
vsl				I	L	Venezuelan Sign Language	
bav				I	L	Vengo	
veo				I	E	Ventureño	
vep				I	L	Veps	
vra				I	L	Vera'a	
xvs				I	H	Vestinian	
vid				I	L	Vidunda	
vig				I	L	Viemo	
vie	vie	vie	vi	I	L	Vietnamese	
vil				I	L	Vilela	
vif				I	L	Vili	
dyg				I	E	Villa Viciosa Agta	
svc				I	L	Vincentian Creole English	
vnm				I	L	Vinmavis	
vin				I	L	Vinza	
vic				I	L	Virgin Islands Creole English	
vis				I	L	Vishavan	
vit				I	L	Viti	
vto				I	L	Vitou	
wiv				I	L	Vitu	
vls				I	L	Vlaams	
vgt				I	L	Vlaamse Gebarentaal	
rmy				I	L	Vlax Romani	
vol	vol	vol	vo	I	C	Volapük	
xvo				I	H	Volscian	
kch				I	L	Vono	
vor				I	L	Voro	
vot	vot	vot		I	L	Votic	
vum				I	L	Vumbu	
vnp				I	L	Vunapu	
vun				I	L	Vunjo	
msn				I	L	Vurës	
vut				I	L	Vute	
wbi				I	L	Vwanji	
tci				I	L	Wára	
wob				I	L	Wè Northern	
gxx				I	L	Wè Southern	
wec				I	L	Wè Western	
juw				I	L	Wãpha	
wbm				I	L	Wa	
wag				I	L	Wa'ema	
wwa				I	L	Waama	
wmn				I	E	Waamwang	
ssn				I	L	Waata	
wab				I	L	Wab	
wbb				I	L	Wabo	
kmx				I	L	Waboda	
wci				I	L	Waci Gbe	
wdg				I	L	Wadaginam	
wbq				I	L	Waddar	
xwd				I	E	Wadi Wadi	
wdk				I	E	Wadikali	
kxp				I	L	Wadiyara Koli	
wdy				I	E	Wadjabangayi	
wdj				I	L	Wadjiginy	
wdu				I	E	Wadjigu	
wrx				I	L	Wae Rana	
waj				I	L	Waffa	
wgb				I	L	Wagawaga	
wga				I	E	Wagaya	
wbr				I	L	Wagdi	
fad				I	L	Wagi	
waq				I	L	Wagiman	
whu				I	L	Wahau Kayan	
whk				I	L	Wahau Kenyah	
wgi				I	L	Wahgi	
wbk				I	L	Waigali	
wgo				I	L	Waigeo	
wlk				I	E	Wailaki	
wlr				I	L	Wailapa	
rro				I	L	Waima	
wmh				I	L	Waima'a	
bao				I	L	Waimaha	
atr				I	L	Waimiri-Atroari	
wli				I	L	Waioli	
waw				I	L	Waiwai	
wja				I	L	Waja	
wbv				I	L	Wajarri	
xwj				I	E	Wajuk	
wav				I	L	Waka	
wwb				I	E	Wakabunga	
wkw				I	E	Wakawaka	
wkd				I	L	Wakde	
wbl				I	L	Wakhi	
waf				I	E	Wakoná	
lgl				I	L	Wala	
wlw				I	L	Walak	
nlw				I	E	Walangama	
wlx				I	L	Wali (Ghana)	
wll				I	L	Wali (Sudan)	
wly				I	E	Waling	
wla				I	L	Walio	
waa				I	L	Walla Walla	
wls				I	L	Wallisian	
wln	wln	wln	wa	I	L	Walloon	
wmt				I	L	Walmajarri	
wae				I	L	Walser	
ola				I	L	Walungge	
wrb				I	E	Waluwarra	
wmc				I	L	Wamas	
wmb				I	L	Wambaya	
wms				I	L	Wambon	
wme				I	L	Wambule	
wad				I	L	Wamesa	
cou				I	L	Wamey	
wmi				I	E	Wamin	
wam				I	E	Wampanoag	
lbq				I	L	Wampar	
waz				I	L	Wampur	
wan				I	L	Wan	
hwa				I	L	Wané	
wnp				I	L	Wanap	
nnp				I	L	Wancho Naga	
wbh				I	L	Wanda	
mfi				I	L	Wandala	
wnd				I	E	Wandarang	
wdd				I	L	Wandji	
wne				I	L	Waneci	
lwg				I	L	Wanga	
wyb				I	L	Wangaaybuwan-Ngiyambaa	
wnm				I	E	Wanggamala	
wng				I	L	Wanggom	
wgg				I	E	Wangkangurru	
wky				I	E	Wangkayutyuru	
xwk				I	E	Wangkumara	
jub				I	L	Wannu	
wno				I	L	Wano	
wnc				I	L	Wantoat	
wnk				I	L	Wanukaka	
wny				I	L	Wanyi	
auc				I	L	Waorani	
juk				I	L	Wapan	
wap				I	L	Wapishana	
wao				I	E	Wappo	
aml				I	L	War-Jaintia	
wbf				I	L	Wara	
wba				I	L	Warao	
wrz				I	E	Waray (Australia)	
war	war	war		I	L	Waray (Philippines)	
wrr				I	L	Wardaman	
wxw				I	E	Wardandi	
wsa				I	L	Warembori	
wai				I	L	Wares	
wrs				I	L	Waris	
wbe				I	L	Waritai	
wri				I	E	Wariyangga	
wji				I	L	Warji	
bgv				I	L	Warkay-Bipim	
wrl				I	L	Warlmanpa	
wbp				I	L	Warlpiri	
wrn				I	L	Warnang	
wbt				I	L	Warnman	
wrp				I	L	Waropen	
wgy				I	L	Warrgamay	
wwr				I	E	Warrwa	
wru				I	L	Waru	
wrm				I	L	Warumungu	
wrv				I	L	Waruna	
wrg				I	E	Warungu	
hrw				I	L	Warwar Feni	
wss				I	L	Wasa	
wac				I	E	Wasco-Wishram	
gsp				I	L	Wasembo	
was	was	was		I	L	Washo	
wsk				I	L	Waskia	
wsu				I	E	Wasu	
wtk				I	L	Watakataui	
wax				I	L	Watam	
wth				I	E	Wathawurrung	
wtf				I	L	Watiwa	
wah				I	L	Watubela	
kop				I	L	Waube	
wau				I	L	Waurá	
wuy				I	L	Wauyai	
www				I	L	Wawa	
wow				I	L	Wawonii	
wxa				I	L	Waxianghua	
oym				I	L	Wayampi	
way				I	L	Wayana	
ctt				I	L	Wayanad Chetti	
wyr				I	L	Wayoró	
vay				I	L	Wayu	
guc				I	L	Wayuu	
wed				I	L	Wedau	
weh				I	L	Weh	
wew				I	L	Wejewa	
wlh				I	L	Welaun	
klh				I	L	Weliki	
cym	wel	cym	cy	I	L	Welsh	
rmw				I	L	Welsh Romani	
weo				I	L	Wemale	
xww				I	E	Wemba Wemba	
wem				I	L	Weme Gbe	
wdt				I	L	Wendat	
weg				I	L	Wergaia	
wer				I	L	Weri	
kvw				I	L	Wersing	
fbl				I	L	West Albay Bikol	
nnd				I	L	West Ambae	
wbs				I	L	West Bengal Sign Language	
zbw				I	L	West Berawan	
bbp				I	L	West Central Banda	
gaz				I	L	West Central Oromo	
bdr				I	L	West Coast Bajau	
drn				I	L	West Damar	
ddi				I	L	West Goodenough	
kew				I	L	West Kewa	
lmj				I	L	West Lembata	
mqs				I	L	West Makian	
mss				I	L	West Masela	
txn				I	L	West Tarangan	
uve				I	L	West Uvean	
ybe				I	L	West Yugur	
lia				I	L	West-Central Limba	
abe				I	L	Western Abnaki	
apw				I	L	Western Apache	
hyw				I	L	Western Armenian	
are				I	L	Western Arrarnta	
bgn				I	L	Western Balochi	
gnw				I	L	Western Bolivian Guaraní	
brv				I	L	Western Bru	
mbb				I	L	Western Bukidnon Manobo	
cja				I	L	Western Cham	
dnw				I	L	Western Dani	
azn				I	L	Western Durango Nahuatl	
wyy				I	L	Western Fijian	
fry	fry	fry	fy	I	L	Western Frisian	
ctp				I	L	Western Highland Chatino	
pua				I	L	Western Highland Purepecha	
nhw				I	L	Western Huasteca Nahuatl	
jmx				I	L	Western Juxtlahuaca Mixtec	
knj				I	L	Western Kanjobal	
kza				I	L	Western Karaboro	
kuf				I	L	Western Katu	
kyu				I	L	Western Kayah	
kjq				I	L	Western Keres	
krw				I	L	Western Krahn	
ywl				I	L	Western Lalu	
lcp				I	L	Western Lawa	
mrd				I	L	Western Magar	
mlq				I	L	Western Maninkakan	
mrj				I	L	Western Mari	
hmw				I	L	Western Mashan Hmong	
raf				I	L	Western Meohang	
wmg				I	L	Western Minyag	
mut				I	L	Western Muria	
amw				I	L	Western Neo-Aramaic	
fuh				I	L	Western Niger Fulfulde	
ojw				I	L	Western Ojibwa	
pnb				I	L	Western Panjabi	
kjl				I	L	Western Parbate Kham	
pne				I	L	Western Penan	
ssl				I	L	Western Sisaala	
suc				I	L	Western Subanon	
tdg				I	L	Western Tamang	
twb				I	L	Western Tawbuid	
zab				I	L	Western Tlacolula Valley Zapotec	
tqt				I	L	Western Totonac	
tnb				I	L	Western Tunebo	
mmr				I	L	Western Xiangxi Miao	
xwl				I	L	Western Xwla Gbe	
yih				I	E	Western Yiddish	
wep				I	L	Westphalien	
wwo				I	L	Wetamut	
wea				I	E	Wewaw	
woy				I	E	Weyto	
giw				I	L	White Gelao	
lwh				I	L	White Lachi	
tnp				I	L	Whitesands	
tua				I	L	Wiarumus	
mzh				I	L	Wichí Lhamtés Güisnay	
mtp				I	L	Wichí Lhamtés Nocten	
wlv				I	L	Wichí Lhamtés Vejoz	
wic				I	E	Wichita	
wig				I	L	Wik Ngathan	
wie				I	E	Wik-Epa	
wij				I	L	Wik-Iiyanh	
wif				I	E	Wik-Keyangan	
wih				I	L	Wik-Me'anha	
wim				I	L	Wik-Mungkan	
wik				I	L	Wikalkan	
wua				I	L	Wikngenchera	
wil				I	E	Wilawila	
wnw				I	L	Wintu	
kst				I	L	Winyé	
gdr				I	L	Wipi	
wrh				I	E	Wiradjuri	
wir				I	E	Wiraféd	
wgu				I	E	Wirangu	
wiu				I	L	Wiru	
wiy				I	E	Wiyot	
xwc				I	E	Woccon	
wog				I	L	Wogamusin	
woc				I	L	Wogeo	
wbw				I	L	Woi	
wyi				I	E	Woiwurrung	
jod				I	L	Wojenaka	
wle				I	L	Wolane	
wod				I	L	Wolani	
wal	wal	wal		I	L	Wolaytta	
woe				I	L	Woleaian	
wlo				I	L	Wolio	
wol	wol	wol	wo	I	L	Wolof	
wom				I	L	Wom (Nigeria)	
wmo				I	L	Wom (Papua New Guinea)	
wmx				I	L	Womo	
won				I	L	Wongo	
cwd				I	L	Woods Cree	
wor				I	L	Woria	
kda				I	E	Worimi	
jud				I	L	Worodougou	
wro				I	E	Worrorra	
wsv				I	E	Wotapuri-Katarqalai	
xwt				I	E	Wotjobaluk	
wtw				I	L	Wotu	
noa				I	L	Woun Meu	
xwo				I	E	Written Oirat	
wuu				I	L	Wu Chinese	
ywq				I	L	Wuding-Luquan Yi	
wud				I	L	Wudu	
wlu				I	E	Wuliwuli	
wux				I	L	Wulna	
bqm				I	L	Wumboko	
wum				I	L	Wumbvu	
ywu				I	L	Wumeng Nasu	
bwn				I	L	Wunai Bunu	
wub				I	L	Wunambal	
wnn				I	E	Wunumara	
wur				I	E	Wurrugu	
yig				I	L	Wusa Nasu	
bse				I	L	Wushi	
wsi				I	L	Wusi	
wut				I	L	Wutung	
wuh				I	L	Wutunhua	
wuv				I	L	Wuvulu-Aua	
udl				I	L	Wuzlam	
wyn				I	L	Wyandot	
wym				I	L	Wymysorys	
ane				I	L	Xârâcùù	
axx				I	L	Xârâgurè	
kao				I	L	Xaasongaxango	
zax				I	L	Xadani Zapotec	
xkr				I	E	Xakriabá	
xan				I	L	Xamtanga	
ztg				I	L	Xanaguía Zapotec	
xav				I	L	Xavánte	
xer				I	L	Xerénte	
xet				I	L	Xetá	
xho	xho	xho	xh	I	L	Xhosa	
hsn				I	L	Xiang Chinese	
sjo				I	L	Xibe	
too				I	L	Xicotepec De Juárez Totonac	
xin				I	E	Xinca	
asn				I	L	Xingú Asuriní	
xiy				I	L	Xipaya	
xii				I	L	Xiri	
xir				I	E	Xiriâna	
ywt				I	L	Xishanba Lalo	
xok				I	L	Xokleng	
xoo				I	E	Xukurú	
xwe				I	L	Xwela Gbe	
yag				I	L	Yámana	
muu				I	L	Yaaku	
ybn				I	E	Yabaâna	
yar				I	L	Yabarana	
jae				I	L	Yabem	
ybm				I	L	Yaben	
ybo				I	L	Yabong	
yxy				I	E	Yabula Yabula	
ekr				I	L	Yace	
rys				I	L	Yaeyama	
wfg				I	L	Yafi	
yxg				I	E	Yagara	
ygr				I	L	Yagaria	
yai				I	L	Yagnobi	
ygm				I	L	Yagomi	
yad				I	L	Yagua	
ygw				I	L	Yagwoia	
ner				I	L	Yahadian	
rhp				I	L	Yahang	
ynu				I	E	Yahuna	
axk				I	L	Yaka (Central African Republic)	
iyx				I	L	Yaka (Congo)	
yaf				I	L	Yaka (Democratic Republic of Congo)	
ykk				I	L	Yakaikeke	
yak				I	L	Yakama	
yka				I	L	Yakan	
ybh				I	L	Yakha	
yky				I	L	Yakoma	
sah	sah	sah		I	L	Yakut	
zpu				I	L	Yalálag Zapotec	
yba				I	L	Yala	
jal				I	L	Yalahatan	
xyl				I	E	Yalakalore	
ylr				I	E	Yalarnnga	
nce				I	L	Yale	
ylb				I	L	Yaleba	
yal				I	L	Yalunka	
ymp				I	L	Yamap	
yam				I	L	Yamba	
ymb				I	L	Yambes	
yat				I	L	Yambeta	
jmd				I	L	Yamdena	
yme				I	E	Yameo	
tao				I	L	Yami	
yaa				I	L	Yaminahua	
ymn				I	L	Yamna	
ymg				I	L	Yamongeri	
ybi				I	L	Yamphu	
yhs				I	L	Yan-nhaŋu Sign Language	
jay				I	L	Yan-nhangu	
ynn				I	E	Yana	
qur				I	L	Yanahuanca Pasco Quechua	
yda				I	E	Yanda	
dym				I	L	Yanda Dom Dogon	
xyb				I	E	Yandjibara	
ynd				I	E	Yandruwandha	
ame				I	L	Yanesha'	
zyg				I	L	Yang Zhuang	
yav				I	L	Yangben	
bsx				I	L	Yangkam	
jng				I	E	Yangman	
yng				I	L	Yango	
ynl				I	L	Yangulam	
yde				I	L	Yangum Dey	
ygl				I	L	Yangum Gel	
ymo				I	L	Yangum Mon	
kdd				I	L	Yankunytjatjara	
wca				I	L	Yanomámi	
guu				I	L	Yanomamö	
yns				I	L	Yansi	
jao				I	L	Yanyuwa	
yao	yao	yao		I	L	Yao	
asy				I	L	Yaosakor Asmat	
yre				I	L	Yaouré	
yap	yap	yap		I	L	Yapese	
yev				I	L	Yapunda	
jaq				I	L	Yaqay	
yaq				I	L	Yaqui	
yrw				I	L	Yarawata	
yxl				I	E	Yardliyawarra	
yrb				I	L	Yareba	
zae				I	L	Yareni Zapotec	
yry				I	L	Yarluyandi	
